duration,rms,zcr,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,pitch_mean,pitch_std,f1_mean,f2_mean,f3_mean,hnr,silence_ratio,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,skewness,kurtosis,label
3.976,0.0615564,0.13748046875,1891.9316832049112,1644.720718971767,3490.4375,0.030451177,227.03627027327744,32.03072537732864,725.692333396915,1785.7276005260053,2965.399785147305,12.077206255724334,0.152,-246.16716,82.927216,-21.063812,-5.518727,-22.059902,-3.0426188,-19.29492,-11.397648,-14.932014,-7.953159,-15.511665,-0.006145004,-10.099538,0.0604714744513953,5.365965146636125,1
2.9520625,0.062462974,0.1778183803763441,1947.654260179437,1730.9593334213223,3765.20497311828,0.028105006,100.70965986279568,8.748711914313775,621.8508898499123,1823.3510014913688,2865.817581524828,7.648378550671794,0.1397849462365591,-256.34283,91.84716,16.12761,29.635574,7.6715107,7.9577093,-31.036703,-8.742464,-20.984156,-12.238202,2.9736872,-4.4629655,-6.839151,-0.5650039380879915,4.1767253326456375,1
3.656,0.06437219,0.1085215692934782,1393.457716311999,1229.9462178674166,2634.171195652174,0.016915448,125.45613140240545,22.7952539992311,661.6117830412335,1808.4571051474088,2720.3838377135403,13.89843377937212,0.1652173913043478,-285.97433,135.46664,-28.713062,32.096195,-1.6591115,-9.457265,-2.3520486,-17.542948,-8.807591,-9.228168,-6.9361,-4.517073,0.21096054,-0.8156369574955898,3.332686401287387,1
5.0640625,0.064290054,0.0782969732704402,1049.2003940490265,1108.251188315468,2024.2727987421383,0.006474915,125.1377842596466,22.656377530634625,559.9856177205908,1557.5589548134003,2672.470494743245,12.824617491554338,0.1635220125786163,-301.04077,156.08301,-16.337643,19.583857,-4.642976,-9.1034775,-3.478561,-17.664555,-15.716507,-7.349894,-5.216685,-4.074909,-2.2999365,-0.8640364932262137,8.037130762175455,1
3.08,0.061486103,0.1060828769329896,1378.974718857921,1340.2467104956224,2740.335051546392,0.016575396,126.11664537591192,23.548567772204485,659.7054823526197,1827.947515816332,2804.71202358851,12.751882297063046,0.1958762886597938,-297.67023,129.89029,-13.66679,30.856564,0.47896498,-11.79415,0.046022926,-18.087542,-10.051484,-9.460372,-7.849977,-1.6277845,-3.0416682,-0.8017449938041835,3.9118302396354734,1
2.8335625,0.051084068,0.0556366309691011,912.2643955584066,1006.0830942349544,1850.948033707865,0.14467604,127.51286658507154,23.170730727658643,583.3190762568685,1653.0287867966344,2835.24424987835,13.614811089934127,0.3258426966292135,-372.2499,126.83572,-19.00298,17.765358,0.8350591,-3.3541172,-1.7770348,-18.88827,-9.115942,-4.305865,-7.2913322,-0.71548206,-1.2951735,-0.8864105362782315,4.702507125943503,0
3.976,0.06136291,0.1071875,1553.02052472345,1540.071694078406,3030.5625,0.012824697,219.0808568210641,52.24303960785324,740.7250651199735,1899.017956683463,2976.4275604695085,12.17665729378104,0.192,-269.02438,88.54946,-18.281261,15.877951,-17.163671,-0.7225493,-20.867165,-7.364501,-12.567722,-6.4393115,-8.375724,-0.3424306,-5.2452693,0.140009688428057,4.4746278754096505,1
4.366125,0.061488792,0.1028812157846715,1288.2231747217477,1241.9032769012183,2396.7267335766423,0.10598993,196.7683593080446,28.122688673722077,640.5637556230089,1808.6551733902947,2916.410052412766,17.6529249748156,0.2116788321167883,-329.6582,102.057236,-12.06266,14.743102,3.229905,-10.143842,-11.127953,-10.877643,-9.315397,-12.464655,-2.128416,0.32073307,-2.2320852,0.0790854456396946,5.358912436051323,0
2.891625,0.048511192,0.0776045243818681,1146.5321099076543,1266.4690676691064,2344.007554945055,0.14647241,100.24022502391894,13.853049346490092,666.6242487299876,1655.3564771603142,2972.5097535879427,11.055795540748647,0.3516483516483517,-365.6662,103.636566,5.774007,17.223753,1.667894,14.518501,-18.964575,-8.874443,-9.417952,-9.410576,6.2499075,-2.894597,-4.4991384,-0.6518119155724876,5.429407623905394,0
3.016,0.06387639,0.0786955180921052,1166.0697173496794,1323.6775402191615,2298.4375,0.007747462,178.76026137218471,33.75867158563235,655.1257813228858,1779.890209988424,2752.480216553767,13.466105815984202,0.1473684210526315,-287.05548,127.19566,-19.452864,22.96455,4.879469,-15.021887,-13.438684,-8.456735,-2.6675482,-13.503828,-0.11313623,-21.590841,0.21371834,0.2256813557842013,5.966432220224348,1
2.1840625,0.053604662,0.1321473052536232,1804.689208241293,1684.8281120932286,3696.671195652174,0.026318816,210.2108659520846,39.222233992284046,781.4411934894188,1909.5586716541875,3018.826093083784,14.024398228976242,0.2318840579710145,-312.04468,72.06991,-17.270218,9.256047,-17.303755,2.268809,-12.684697,-8.200681,-10.831099,-12.04965,-7.9904494,-2.3120391,-8.169195,0.2268286574620758,5.320680190938084,1
3.3095625,0.05356266,0.0901864858774038,1164.8582968425585,1163.522181525373,2263.146033653846,0.13630767,124.69974558969126,18.706684630611875,626.5817702702413,1767.4885286755527,2829.3065196269267,13.303590895820085,0.3173076923076923,-348.99924,116.4831,-11.960496,28.385944,2.9565468,-3.5282798,-3.4160326,-14.082165,-9.485531,-9.562201,-7.4606466,-0.78472507,-3.2636228,-0.9551042736278916,4.206409798591347,0
2.5680625,0.05732458,0.0757860725308642,1284.0909791774718,1437.6193723362942,2780.1890432098767,0.01540059,103.16945640479678,14.71459449329947,726.4510816220568,1755.9709113228355,2833.6572719928167,10.427554955453177,0.2222222222222222,-291.3434,113.56294,-8.322939,34.962814,-8.461504,7.601683,-19.25638,-15.049545,-3.9023528,-15.401092,10.9641485,-5.8191357,-5.744158,-0.5898776089355616,4.065627204897024,1
5.3413125,0.06162265,0.1500806979790419,1552.0331275044805,1332.9473478302818,2680.997380239521,0.087977014,191.34333371645957,26.089283942072143,669.5873720347396,1836.855924172172,2923.028667942411,15.445497262407905,0.2035928143712574,-315.44864,93.23559,-0.34812334,7.312288,2.1334174,-8.443909,-11.961857,-12.733045,-11.154358,-12.514275,-0.5412114,1.9229616,-0.7354646,-0.0267063147979733,6.4468523186,0
2.376,0.05996974,0.0778450520833333,1201.3085500204727,1252.5481342821874,2384.375,0.01218823,137.52177953861028,31.087992004588617,588.2847620801651,1598.588971598123,2718.281772122664,11.421465337316974,0.1866666666666666,-298.1447,147.22145,-26.701996,18.583004,-3.093589,-10.102371,-0.28373477,-24.924595,-11.534534,-6.5243216,-5.550871,-0.53428394,-0.9871355,-0.8885797792098771,4.122931263100232,1
